PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
20;2020;0;0;50;10;16;28;5;1;4;0;1;66;1;99;662;337;113;28;9;35;47458;4895;4809;0;0
20;2021;0;0;50;21;28;20;23;8;7;0;0;65;3;160;865;457;88;42;10;21;49123;10794;1502;0;0
21;2019;0;0;50;11;19;18;11;1;3;0;0;65;2;111;15;5;49;15;14;33;46399;3751;1781;0;0
24;2021;15;0;5;1;2;0;3;0;0;1;0;56;0;4;36;14;4;3;0;1;3110;0;323;0;0
24;2022;14;0;50;5;11;41;2;0;0;0;0;54;2;39;181;94;48;9;10;5;27203;25;1097;0;0
24;2023;14;0;66;5;8;28;1;0;0;0;0;57;1;76;604;307;89;28;24;32;49043;75;4337;0;0
29;2019;0;0;50;6;8;27;5;0;0;0;1;58;1;65;199;66;39;14;19;20;35183;0;6847;0;0
30;2021;15;0;50;6;12;6;-7;0;0;0;0;53;0;55;55;16;34;12;12;45;38259;61;567;0;0
30;2022;15;0;50;11;16;24;6;3;2;0;0;59;2;72;80;26;60;15;26;40;44272;4793;3264;0;0
30;2023;15;0;66;14;33;31;30;3;7;1;0;63;2;146;105;43;86;18;37;68;55872;8510;5150;1;0
31;2019;3;0;13;0;0;2;-6;0;0;0;0;51;0;4;8;7;2;3;1;6;5910;24;78;0;0
31;2020;3;0;50;2;7;6;-15;0;0;0;0;54;0;57;38;14;1;11;14;38;40748;79;463;0;0
31;2021;3;0;50;2;19;20;5;1;0;0;0;62;1;88;124;62;22;15;25;70;46481;3836;450;0;0
31;2022;3;0;50;15;21;19;12;2;5;0;0;67;3;128;74;39;39;21;20;46;44099;7892;178;1;0
31;2023;3;0;66;13;19;16;-11;0;3;0;0;58;1;129;103;56;44;43;32;84;54492;5738;3462;0;0
32;2020;0;0;50;8;9;10;1;0;0;1;0;57;0;70;18;7;25;15;14;25;36898;223;945;0;0
32;2021;0;0;50;7;12;8;12;0;0;0;0;57;1;61;34;16;37;16;17;30;34413;110;907;0;0
32;2022;0;0;42;5;7;6;0;0;0;0;0;58;1;67;76;22;24;22;13;32;28455;160;2742;0;0
32;2023;0;0;3;2;1;0;0;0;0;0;0;56;0;6;16;7;1;0;0;2;1711;0;0;0;0
43;2023;9;0;66;6;16;26;-17;0;1;0;0;57;1;86;0;0;77;33;21;59;67664;3861;2969;0;0
44;2019;5;0;42;3;4;14;2;0;0;0;0;51;0;33;0;0;28;15;4;15;40617;256;3330;0;0
44;2020;5;0;50;2;9;19;-9;0;1;0;1;52;0;50;7;3;50;34;17;13;47497;155;2993;1;0
44;2021;5;0;50;3;9;12;-7;0;0;0;0;58;0;59;17;6;45;18;26;44;42722;1267;4438;0;0
44;2022;5;0;50;3;11;22;-2;0;0;0;0;59;0;72;14;6;53;13;27;32;51691;173;4646;0;0
44;2023;5;0;66;4;22;104;-5;0;0;0;0;57;2;84;151;49;187;24;32;64;58338;73;4642;0;0
49;2021;0;0;46;1;5;4;-11;0;0;0;0;56;0;33;319;90;41;6;6;27;27015;0;92;0;0
49;2022;0;0;50;7;15;6;2;0;0;0;0;57;1;95;612;192;56;15;12;18;44043;127;44;0;0
49;2023;0;0;66;11;28;14;39;0;0;0;1;63;1;130;197;63;89;31;36;69;60649;0;6065;0;0
54;2019;1;0;48;8;6;19;4;1;0;0;0;70;3;86;3;3;42;18;10;35;46475;3713;4964;1;0
57;2019;3;0;41;8;10;26;-23;0;1;0;0;54;1;81;11;4;19;11;6;25;34806;2686;1223;0;0
61;2020;1;0;39;4;1;10;2;0;0;0;0;51;1;34;5;1;20;7;0;13;18699;19;48;0;0
61;2022;1;0;3;1;1;4;2;0;0;0;0;51;1;2;0;0;1;1;0;0;1478;0;19;0;0
62;2019;1;0;4;0;0;4;-3;0;0;0;0;49;0;2;2;1;1;1;1;3;3867;0;220;0;0
62;2020;1;0;50;4;19;18;13;0;0;0;0;58;0;73;35;17;37;15;16;27;44223;297;2971;0;0
62;2021;1;0;50;2;16;32;25;0;4;0;0;64;0;95;12;4;52;19;23;36;51332;7390;3516;0;0
62;2022;1;0;50;6;13;30;-16;2;1;0;1;65;1;122;1;1;57;22;35;72;56921;9448;4854;0;0
62;2023;1;0;66;14;30;20;3;5;8;1;2;66;4;187;5;2;63;42;30;109;75300;10696;6217;0;0
64;2020;6;0;19;1;1;2;-7;0;0;0;0;51;0;18;1;0;2;2;1;2;8123;3;71;0;0
64;2021;6;0;50;10;12;106;12;0;0;0;1;61;1;106;75;29;242;12;21;22;44628;118;4908;5;0
64;2022;6;0;50;13;9;61;9;0;0;0;0;59;3;107;56;31;148;25;19;31;43634;173;3770;3;0
64;2023;6;0;66;22;21;219;24;1;3;0;0;61;6;165;103;58;349;25;22;39;60566;3458;3597;9;1
65;2019;1;0;14;2;3;4;4;0;0;0;0;58;0;22;51;25;10;12;3;7;11869;231;1477;0;0
73;2019;2;0;50;2;12;18;-2;0;0;0;1;59;0;60;3;2;50;14;27;47;45870;10;3125;0;0
74;2021;15;0;50;3;10;12;-24;0;0;0;1;57;0;50;0;0;60;18;15;9;52543;438;5074;0;0
74;2022;9;0;36;2;7;11;-1;0;0;0;0;52;0;42;1;1;40;16;7;19;33524;0;2693;1;0
74;2023;5;0;66;0;11;14;-18;0;1;0;1;52;0;56;3;1;41;15;17;10;60146;94;5470;0;0
75;2019;1;0;9;0;0;2;2;0;0;0;0;52;0;8;1;1;12;4;0;1;9143;72;482;0;0
78;2022;5;0;50;6;11;12;7;0;0;0;0;53;2;65;11;6;45;42;13;40;42425;206;5359;0;0
78;2023;5;0;66;7;14;6;-22;0;0;0;0;55;3;95;18;3;63;46;25;72;63550;413;9706;0;0
80;2019;2;0;50;6;13;6;-7;0;1;0;0;59;1;81;3;0;37;31;9;43;41380;2963;343;0;0
81;2019;2;0;50;7;7;26;-11;2;0;0;0;56;1;75;68;35;33;17;6;45;41583;3773;198;0;0
81;2020;2;0;50;16;16;36;-6;5;4;0;2;64;3;117;245;145;62;24;17;57;38909;9182;8349;0;0
81;2021;2;0;50;18;20;51;11;4;8;0;0;60;4;125;60;28;80;21;17;43;40963;7294;107;3;0
81;2022;2;0;50;6;9;33;-14;3;4;0;0;60;0;84;65;41;59;13;12;43;26393;9051;163;1;0
82;2019;2;0;50;4;8;10;-8;0;0;0;1;56;1;42;73;23;31;10;12;34;23526;74;5443;0;0
86;2022;4;0;50;9;13;12;0;0;0;0;0;57;2;86;3;3;30;18;5;12;36467;272;260;0;0
86;2023;4;0;66;11;17;12;-25;3;7;0;0;58;2;147;21;8;48;48;11;31;56807;13419;8;0;0
87;2019;2;0;44;7;5;28;-4;0;0;0;0;56;3;45;259;141;28;10;5;26;21832;181;2056;0;0
90;2019;2;0;23;7;7;8;-6;4;4;0;0;61;0;53;23;11;21;8;5;27;19702;4799;162;0;0
