Id,GoalieId,Player Name,LeagueId,TeamId,SubtotalForId,Season,isPlayoffs,GamesPlayed,Wins,Losses,OvertimeLosses,Minutes,PenaltyMinutes,Shutouts,GoalsAgainst,ShotsAgainst,Assists,EmptyGoalAgainst,PenaltyShotAttempts,Starts,Backups,PenaltyShotSaves
3124,100081,Hunter Wong,3,34,,36,0,1,0,0,1,43,0,0,3,40,0,0,3,0,10,0
3125,100128,Georgette Pel,3,33,,36,0,10,4,5,0,561,0,0,33,316,0,0,4,10,0,8
3126,100122,Jason Aittokallio,3,32,,36,0,10,6,2,1,561,0,1,22,273,1,0,5,10,0,4
3127,100116,Mikke Laukkanen,3,32,,36,0,1,0,1,0,44,0,0,2,18,0,0,0,0,10,0
3128,100126,Timo Haas,3,31,,36,0,10,8,1,1,614,2,1,20,310,0,0,5,10,0,6
3129,100129,Kyle Wahlgren,3,28,,36,0,10,5,4,1,535,2,0,26,297,1,1,0,10,0,0
3130,100113,Richard C. Hocolate,3,26,,36,0,2,0,0,0,61,0,0,2,32,0,0,0,0,10,0
3131,100104,Matt Lewis-Flood,3,30,,36,0,4,1,1,0,131,0,0,4,73,0,0,0,0,10,0
3132,100141,Artom Zhumbayev,3,30,,36,0,10,1,7,0,469,0,1,33,287,0,0,0,10,0,0
3133,100142,Coren Volden,3,29,,36,0,1,0,0,0,24,0,0,0,10,0,0,0,0,10,0
3134,100109,Brett Broadway,3,29,,36,0,10,6,1,3,587,0,0,29,287,1,0,5,10,0,6
3135,100087,Mark Harter,3,35,,36,0,10,5,5,0,600,0,0,33,387,0,0,0,10,0,0
3136,100089,Erik Lundqvist,3,25,,36,0,1,0,0,0,39,0,0,1,21,0,0,0,0,10,0
3137,100105,Robert Andersson,3,25,,36,0,10,5,3,2,572,0,0,30,282,0,1,0,10,0,0
3138,100243,ZzRaven's Robot Waffleface,3,60,,36,0,1,0,0,0,13,0,0,0,6,0,0,0,0,10,0
3139,100117,Michael McFadden,3,60,,36,0,10,6,3,1,597,0,0,35,291,0,0,0,10,0,0
3140,100147,Beaujeaux Biscuit,3,28,,36,0,2,0,0,0,66,0,0,4,41,0,0,0,0,10,0
3141,100314,ZZ Algea,3,33,,36,0,2,0,1,0,43,0,0,7,28,0,0,0,0,10,0
878,100121,Ekaterina Rudnikova,1,5,864,36,0,2,0,1,1,120,0,0,8,72,0,0,0,2,7,0
879,100121,Ekaterina Rudnikova,1,3,864,36,0,39,16,22,1,2341,14,0,119,1384,0,1,0,39,2,0
880,100139,Dean Melanson,1,4,,36,0,9,3,6,0,542,2,0,34,295,0,0,3,9,41,9
881,100138,Rough Cockburn,1,10,,36,0,6,2,3,1,364,2,1,18,180,0,0,3,6,43,4
882,100137,Carter Fleury,1,12,,36,0,6,2,3,1,369,0,0,30,193,0,0,3,6,44,6
883,100109,Brett Broadway,1,3,868,36,0,9,2,6,1,549,0,0,37,344,0,0,7,9,0,6
884,100109,Brett Broadway,1,5,868,36,0,7,4,3,0,418,2,0,21,232,0,1,0,7,34,0
885,100136,Charlotta Caspari,1,2,,36,0,5,0,5,0,299,0,0,20,167,1,1,0,5,45,0
1354,100106,Lukas Berger,1,14,,36,1,6,2,3,1,359,0,0,18,172,0,0,0,6,0,0
1355,100114,Casey Holmes,1,13,,36,1,7,3,2,2,457,0,1,19,196,0,0,0,7,0,0
1356,100081,Hunter Wong,1,9,,36,1,11,4,5,2,687,2,1,40,339,0,2,0,11,0,0
1357,100105,Robert Andersson,1,2,,36,1,13,6,6,1,856,2,0,42,419,0,0,0,13,0,0
1358,100087,Mark Harter,1,10,,36,1,6,2,3,1,382,4,0,23,209,0,0,0,6,0,0
1359,100117,Michael McFadden,1,5,,36,1,7,3,2,2,443,0,0,22,270,1,0,0,7,0,0
1360,100116,Mikke Laukkanen,1,12,,36,1,18,10,5,3,1154,2,1,51,625,0,1,0,18,0,0
1361,100128,Georgette Pel,1,1,,36,1,16,12,4,0,980,2,1,49,472,0,0,0,16,0,0
886,100081,Hunter Wong,1,9,,37,0,6,2,4,0,358,0,0,15,146,0,2,0,6,44,0
887,100126,Timo Haas,1,11,,37,0,44,23,17,4,2664,8,4,120,1371,0,1,16,44,6,25
888,100122,Jason Aittokallio,1,4,,37,0,44,20,21,3,2660,6,1,121,1428,0,4,15,44,6,35
889,100105,Robert Andersson,1,2,,37,0,42,23,14,5,2545,4,5,103,1220,1,1,20,42,8,29
890,100129,Kyle Wahlgren,1,2,,37,0,8,5,3,0,480,0,0,21,252,0,0,0,8,42,0
891,100121,Ekaterina Rudnikova,1,3,,37,0,40,13,21,6,2438,18,1,132,1351,2,1,28,40,10,24
892,100116,Mikke Laukkanen,1,12,,37,0,43,20,21,2,2600,4,1,141,1356,1,1,9,43,7,43
893,100120,Jeff Kirkstone,1,8,,37,0,44,16,25,3,2652,6,2,118,1529,0,6,8,44,6,28
894,100110,Daniel Vann,1,8,,37,0,6,0,5,1,361,0,0,26,165,0,0,0,6,44,0
895,100109,Brett Broadway,1,11,,37,0,6,2,3,1,360,0,0,16,169,0,0,0,6,44,0
896,100113,Richard C. Hocolate,1,9,,37,0,44,23,15,6,2674,2,3,127,1343,2,1,20,44,6,29
897,100107,Ken Kennedy-Anderson,1,13,,37,0,5,2,3,0,300,0,0,22,172,0,0,0,5,45,0
898,100128,Georgette Pel,1,1,,37,0,42,24,14,4,2559,4,1,120,1231,2,0,23,42,8,33
899,100123,Oskar Molmsten Jr.,1,1,,37,0,8,3,5,0,480,4,1,31,229,0,0,0,8,42,0
1779,100150,Marietta Mccafferty,2,17,,37,0,11,1,6,0,521,0,0,26,228,1,0,0,6,44,0
1780,100263,Roberts K?avi??,2,17,,37,0,44,15,23,5,2502,0,1,115,1011,1,0,21,44,6,29
1781,100258,Barry MacCockener,2,15,,37,0,10,4,1,1,490,0,0,18,216,0,0,0,6,44,0
1782,100153,Evgueni Marmeladov,2,15,,37,0,44,25,15,4,2537,2,2,118,1029,3,0,16,44,6,28
1783,100152,Jordin FourFour Jr.,2,52,,37,0,36,24,5,7,2159,0,5,81,821,0,0,34,35,15,26
1784,100159,Ben Holtby,2,52,,37,0,16,8,5,1,894,2,1,41,394,0,0,5,15,35,9
1785,100145,Jay Bae,2,21,,37,0,17,7,6,2,945,0,1,41,443,1,0,3,16,4,11
1786,100160,Damien Blackfyre,2,21,,37,0,28,8,15,5,1621,8,2,82,688,0,0,6,28,0,19
1787,100131,Aleksandr Aleksandrov,2,51,,37,0,45,25,16,3,2592,0,1,114,1110,2,1,22,44,6,36
1788,100147,Beaujeaux Biscuit,2,22,,37,0,46,23,16,4,2607,6,3,117,1076,1,2,19,44,6,39
1789,100149,Dustin Evans,2,22,,37,0,10,2,5,0,421,0,1,24,171,0,0,0,6,44,0
1790,100141,Artom Zhumbayev,2,46,,37,0,42,20,13,4,2316,0,2,115,1009,1,0,26,39,11,27
1791,100262,Larry Enticer,2,46,,37,0,16,7,6,0,721,0,1,38,300,0,2,0,11,39,0
1792,100261,Dominik Tretiak,2,50,,37,0,14,5,4,1,599,2,1,27,249,0,0,6,9,41,6
1793,100259,Alexei Vasiliev,2,,,37,0,3,0,0,0,110,0,0,5,58,0,0,0,0,18,0
1794,100144,Johnny Yuma,2,50,,37,0,41,20,16,4,2366,0,2,112,963,0,0,22,41,0,30
1795,100260,Roland Scith,2,21,,37,0,10,2,4,1,429,0,1,23,198,0,0,0,6,44,0
1796,100259,Alexei Vasiliev,2,50,1793,37,0,2,0,0,0,73,0,0,3,31,0,0,0,0,9,0
1797,100259,Alexei Vasiliev,2,51,1793,37,0,1,0,0,0,37,0,0,2,27,0,0,0,0,9,0
1798,100264,Hinga Dinga Durgen,2,51,,37,0,9,4,2,0,408,0,1,13,150,0,0,8,6,35,5
900,100087,Mark Harter,1,10,,37,0,44,23,18,3,2648,10,1,137,1352,5,1,14,44,6,28
901,100138,Rough Cockburn,1,10,,37,0,6,2,3,1,362,0,0,29,182,0,0,0,6,44,0
902,100114,Casey Holmes,1,13,,37,0,45,23,20,2,2729,8,3,130,1424,2,3,17,45,5,34
903,100104,Matt Lewis-Flood,1,6,,37,0,44,24,15,5,2664,19,4,116,1243,1,3,25,44,6,35
904,100106,Lukas Berger,1,14,,37,0,44,29,14,1,2655,4,0,119,1297,3,2,9,44,6,39
905,100117,Michael McFadden,1,5,,37,0,41,29,9,3,2478,6,4,97,1221,1,1,11,41,9,30
906,100132,Jimmy Wagner,1,7,,37,0,34,14,17,3,2044,4,1,108,1119,1,0,5,34,16,20
907,100141,Artom Zhumbayev,1,14,,37,0,6,3,3,0,359,2,0,19,193,0,1,0,6,0,0
908,100140,Carrick Murray,1,3,,37,0,10,3,6,1,603,0,1,35,342,0,1,8,10,40,8
2225,100261,Dominik Tretiak,2,50,,37,1,2,0,0,0,43,0,0,3,16,0,0,0,0,13,0
2226,100131,Aleksandr Aleksandrov,2,51,,37,1,7,3,3,1,426,0,0,20,194,0,0,0,7,0,0
2227,100153,Evgueni Marmeladov,2,15,,37,1,11,7,3,0,557,0,2,28,283,1,0,0,11,0,0
2228,100258,Barry MacCockener,2,15,,37,1,3,1,0,0,104,0,0,6,51,0,0,0,0,11,0
2229,100152,Jordin FourFour Jr.,2,52,,37,1,6,2,2,2,385,0,0,18,144,0,0,0,6,0,0
2230,100144,Johnny Yuma,2,50,,37,1,13,7,6,0,739,6,1,34,314,2,1,0,13,0,0
2231,100147,Beaujeaux Biscuit,2,22,,37,1,17,8,7,2,969,0,0,56,419,2,0,0,17,0,0
2232,100141,Artom Zhumbayev,2,46,,37,1,6,2,3,1,289,4,0,17,134,0,0,0,6,0,0
2233,100149,Dustin Evans,2,22,,37,1,3,0,0,0,87,0,0,3,43,0,0,0,0,17,0
2234,100262,Larry Enticer,2,46,,37,1,2,0,0,0,76,0,0,4,52,0,0,0,0,6,0
2636,100114,Casey Holmes,3,26,,37,1,1,0,1,0,60,0,0,4,31,0,0,0,1,0,0
2637,100106,Lukas Berger,3,36,,37,1,1,0,1,0,60,2,0,4,50,0,0,0,1,0,0
2638,100120,Jeff Kirkstone,3,34,,37,1,1,0,1,0,60,0,0,4,39,0,0,0,1,0,0
2639,100122,Jason Aittokallio,3,32,,37,1,3,3,0,0,180,0,1,3,70,0,0,0,3,0,0
2640,100126,Timo Haas,3,31,,37,1,2,1,0,1,133,0,1,6,60,0,0,0,2,0,0
2641,100243,ZzRaven's Robot Waffleface,3,56,,37,1,1,0,0,0,14,0,0,1,5,0,0,0,0,2,0
2642,100089,Erik Lundqvist,3,25,,37,1,1,0,0,0,18,0,0,0,8,0,0,0,0,1,0
2643,100117,Michael McFadden,3,56,,37,1,2,1,1,0,106,0,0,6,54,0,0,0,2,0,0
2644,100129,Kyle Wahlgren,3,28,,37,1,3,2,1,0,193,0,0,10,122,0,0,0,3,0,0
2645,100105,Robert Andersson,3,25,,37,1,1,0,1,0,42,0,0,4,17,0,0,0,1,0,0
2390,100114,Casey Holmes,3,26,,37,0,10,5,4,0,531,0,1,30,259,0,0,0,10,0,0
2391,100140,Carrick Murray,3,36,,37,0,3,0,0,0,61,0,0,2,28,0,0,0,0,10,0
2392,100106,Lukas Berger,3,36,,37,0,10,4,5,1,544,4,1,31,243,0,0,5,10,0,8
2393,100120,Jeff Kirkstone,3,34,,37,0,10,9,0,1,607,0,1,29,287,0,0,0,10,0,0
2394,100128,Georgette Pel,3,33,,37,0,10,1,9,0,516,2,0,31,286,1,0,0,10,0,0
2395,100144,Johnny Yuma,3,33,,37,0,3,0,0,0,79,0,0,5,34,0,0,0,0,10,0
2396,100122,Jason Aittokallio,3,32,,37,0,10,8,2,0,589,0,0,32,292,1,1,4,10,0,8
2397,100116,Mikke Laukkanen,3,32,,37,0,1,0,0,0,16,0,0,2,9,0,0,0,0,10,0
2398,100126,Timo Haas,3,31,,37,0,10,5,4,0,551,0,1,25,276,1,0,0,10,0,0
2399,100108,Selena Bauer,3,31,,37,0,1,0,1,0,47,0,0,4,23,0,0,0,0,10,0
2400,100113,Richard C. Hocolate,3,26,,37,0,2,0,0,1,73,0,0,1,30,0,0,4,0,10,0
2401,100104,Matt Lewis-Flood,3,30,,37,0,2,0,1,0,72,0,0,2,57,0,0,0,0,10,0
2402,100117,Michael McFadden,3,56,,37,0,10,5,3,2,610,0,0,29,315,0,0,4,10,0,5
2403,100105,Robert Andersson,3,25,,37,0,10,7,2,1,605,0,1,28,299,0,1,4,10,0,10
2404,100121,Ekaterina Rudnikova,3,35,,37,0,10,5,5,0,567,0,1,31,309,0,0,9,10,0,9
2405,100129,Kyle Wahlgren,3,28,,37,0,10,5,4,1,603,2,1,31,321,0,2,4,10,0,8
2406,100109,Brett Broadway,3,29,,37,0,10,4,6,0,557,0,0,31,280,0,0,0,10,0,0
2407,100142,Coren Volden,3,29,,37,0,1,0,0,0,41,0,0,0,8,0,0,0,0,10,0
2408,100141,Artom Zhumbayev,3,30,,37,0,10,2,7,0,527,2,0,42,354,0,0,0,10,0,0
2409,100087,Mark Harter,3,35,,37,0,1,0,0,0,43,2,0,1,26,0,0,0,0,10,0
909,100145,Jay Bae,1,7,,37,0,16,7,7,2,970,2,1,51,507,0,1,3,16,19,11
910,100142,Coren Volden,1,4,,37,0,6,2,4,0,358,0,0,19,142,0,1,0,6,44,0
911,100148,Benjamin Blue,1,6,,37,0,1,0,0,0,9,2,0,1,7,0,0,0,0,44,0
912,100144,Johnny Yuma,1,5,,37,0,6,4,2,0,360,0,0,13,162,0,0,0,6,0,0
913,100146,Mikael Greene,1,5,,37,0,3,2,1,0,180,0,0,10,104,0,0,0,3,41,0
914,100147,Beaujeaux Biscuit,1,6,,37,0,6,5,1,0,364,0,0,15,156,0,0,3,6,0,4
915,100143,Sebastian Thompson,1,12,,37,0,7,4,3,0,424,0,0,14,171,1,1,3,7,43,7
1362,100106,Lukas Berger,1,14,,37,1,18,12,3,3,1114,2,0,51,591,0,0,0,18,0,0
1363,100114,Casey Holmes,1,13,,37,1,7,3,4,0,446,2,0,16,249,0,0,0,7,0,0
1364,100113,Richard C. Hocolate,1,9,,37,1,7,3,4,0,426,4,0,30,221,1,0,0,7,0,0
1365,100105,Robert Andersson,1,2,,37,1,6,2,4,0,358,0,0,18,194,0,0,0,6,0,0
1366,100104,Matt Lewis-Flood,1,6,,37,1,12,5,5,2,745,0,2,27,315,0,2,0,12,0,0
1367,100128,Georgette Pel,1,1,,37,1,3,0,3,0,179,0,0,16,106,0,1,0,3,1,0
1368,100087,Mark Harter,1,10,,37,1,18,11,6,1,1106,0,1,47,561,1,1,0,18,0,0
1369,100117,Michael McFadden,1,5,,37,1,14,7,6,1,855,0,0,51,486,0,1,0,14,0,0
1370,100123,Oskar Molmsten Jr.,1,1,,37,1,1,0,1,0,60,0,0,6,47,0,0,0,1,3,0
916,100135,Patrick Diehl,1,14,,38,0,6,3,3,0,364,2,0,20,170,0,0,5,6,44,5
917,100141,Artom Zhumbayev,1,14,,38,0,44,32,9,3,2658,2,2,127,1335,3,3,6,44,6,44
918,100113,Richard C. Hocolate,1,9,,38,0,44,21,20,3,2661,4,4,122,1329,0,3,17,44,6,28
919,100121,Ekaterina Rudnikova,1,3,,38,0,44,16,22,6,2677,6,1,148,1496,1,3,35,44,6,28
920,100134,Bartholomew ?echov?,1,3,,38,0,6,3,3,0,360,0,0,21,192,0,0,0,6,44,0
921,100132,Jimmy Wagner,1,7,,38,0,6,3,2,1,363,0,0,19,208,0,1,0,6,44,0
922,100145,Jay Bae,1,7,,38,0,44,22,19,3,2666,2,1,141,1510,2,1,23,44,6,40
923,100126,Timo Haas,1,11,,38,0,44,18,22,4,2664,6,2,146,1372,0,2,8,44,6,38
924,100089,Erik Lundqvist,1,4,,38,0,6,5,1,0,362,0,1,13,175,0,0,0,6,44,0
925,100122,Jason Aittokallio,1,4,,38,0,44,24,16,4,2664,4,3,133,1429,0,0,25,44,6,30
926,100136,Charlotta Caspari,1,2,,38,0,6,3,2,1,359,0,0,18,156,0,0,0,6,44,0
927,100143,Sebastian Thompson,1,12,,38,0,6,4,1,1,364,0,0,17,177,0,0,5,6,44,1
1799,100263,Roberts K?avi??,2,17,,38,0,19,5,5,7,988,2,2,45,431,0,0,10,15,35,9
1800,100167,Julian O'Sullivan,2,17,,38,0,37,20,10,3,2067,2,1,93,791,2,0,21,35,15,27
1801,100262,Larry Enticer,2,,,38,0,10,5,1,0,466,2,0,22,205,3,0,0,6,45,0
1802,100153,Evgueni Marmeladov,2,15,,38,0,44,26,12,4,2593,6,3,116,1041,3,1,15,43,7,32
1803,100168,Sebastien Primeau,2,15,,38,0,5,0,3,0,193,0,0,13,70,0,0,0,3,13,0
1804,100160,Damien Blackfyre,2,,,38,0,39,18,14,6,2293,0,2,105,916,2,0,21,38,12,27
1805,100159,Ben Holtby,2,,,38,0,39,13,17,5,2125,2,2,115,928,2,0,8,38,12,24
1806,100177,Reece Artois,2,21,,38,0,1,0,0,0,17,0,0,1,8,0,0,0,0,19,0
1807,100157,Chris Partridge,2,51,,38,0,16,4,7,1,767,0,0,43,341,2,1,5,12,18,7
1808,100149,Dustin Evans,2,22,,38,0,10,4,3,0,447,0,0,19,181,0,0,3,6,30,6
1809,100258,Barry MacCockener,2,,,38,0,6,3,1,1,293,0,0,12,88,1,0,6,4,44,3
1810,100175,Kyle Davis,2,,,38,0,3,1,0,1,160,0,0,8,76,0,0,0,2,30,0
1811,100144,Johnny Yuma,2,50,,38,0,37,20,15,2,2098,0,2,103,822,3,0,6,37,0,37
1812,100187,Friedrich Schmidt,2,50,,38,0,18,5,5,2,843,4,1,44,363,0,0,0,13,37,0
1813,100162,Tommy Tuck,2,46,,38,0,39,26,12,1,2289,0,0,105,916,1,0,8,39,11,34
1814,100131,Aleksandr Aleksandrov,2,,,38,0,44,20,20,3,2476,4,1,121,1046,2,1,27,43,6,38
1815,100175,Kyle Davis,2,21,1810,38,0,3,1,0,1,160,0,0,8,76,0,0,0,2,29,0
1816,100262,Larry Enticer,2,46,1801,38,0,8,5,1,0,419,2,0,20,187,3,0,0,6,35,0
1817,100262,Larry Enticer,2,51,1801,38,0,2,0,0,0,48,0,0,2,18,0,0,0,0,10,0
1818,100160,Damien Blackfyre,2,21,1804,38,0,34,17,12,5,2018,0,2,96,792,2,0,17,34,2,24
1819,100160,Damien Blackfyre,2,52,1804,38,0,5,1,2,1,276,0,0,9,124,0,0,4,4,10,3
1820,100265,Freddie La Flame,2,52,,38,0,10,3,6,1,579,0,0,32,250,0,0,5,10,2,8
1821,100131,Aleksandr Aleksandrov,2,46,1814,38,0,5,2,3,0,300,0,0,13,130,1,0,0,5,4,0
1822,100159,Ben Holtby,2,21,1805,38,0,14,9,4,1,844,2,1,34,351,2,0,3,14,0,9
1823,100258,Barry MacCockener,2,15,1809,38,0,5,3,1,1,262,0,0,10,76,0,0,6,4,30,3
1824,100258,Barry MacCockener,2,22,1809,38,0,1,0,0,0,32,0,0,2,12,1,0,0,0,14,0
1825,100266,Cedric Moreau,2,22,,38,0,44,22,19,2,2544,0,1,119,1065,2,2,8,44,6,28
1826,100131,Aleksandr Aleksandrov,2,51,1814,38,0,39,18,17,3,2176,4,1,108,916,1,1,27,38,2,34
1827,100159,Ben Holtby,2,52,1805,38,0,25,4,13,4,1281,0,1,81,577,0,0,5,24,12,14
928,100142,Coren Volden,1,13,,38,0,16,4,11,1,973,4,0,63,517,0,0,12,16,34,11
929,100120,Jeff Kirkstone,1,8,,38,0,42,30,9,3,2557,0,4,102,1333,2,2,28,42,8,33
930,100116,Mikke Laukkanen,1,12,,38,0,44,28,13,3,2664,4,3,127,1375,3,2,13,44,6,27
931,100147,Beaujeaux Biscuit,1,6,,38,0,44,19,22,3,2658,10,0,126,1376,4,2,25,44,6,35
932,100138,Rough Cockburn,1,10,,38,0,8,1,5,2,488,0,0,36,298,0,0,5,8,42,6
933,100087,Mark Harter,1,10,,38,0,42,15,21,6,2546,2,0,151,1455,2,1,19,42,8,22
934,100128,Georgette Pel,1,1,,38,0,43,17,22,4,2606,6,2,122,1385,1,4,14,43,7,37
935,100108,Selena Bauer,1,6,,38,0,6,1,4,1,364,0,0,23,187,0,1,5,6,44,2
2235,100167,Julian O'Sullivan,2,17,,38,1,4,0,3,0,154,0,0,15,85,0,0,0,4,0,0
2236,100153,Evgueni Marmeladov,2,15,,38,1,13,7,4,2,764,2,1,32,323,0,0,0,13,0,0
2237,100168,Sebastien Primeau,2,15,,38,1,1,0,0,0,38,0,0,2,27,0,0,0,0,13,0
2238,100159,Ben Holtby,2,21,,38,1,6,2,4,0,389,0,0,16,171,0,0,0,6,0,0
2239,100266,Cedric Moreau,2,22,,38,1,13,7,3,2,797,2,1,29,354,0,0,0,13,0,0
2240,100263,Roberts K?avi??,2,17,,38,1,2,0,1,0,85,0,0,4,36,0,0,0,0,4,0
2241,100162,Tommy Tuck,2,46,,38,1,4,2,2,0,265,0,1,9,118,0,0,0,4,10,0
2242,100131,Aleksandr Aleksandrov,2,46,,38,1,10,6,3,1,616,0,2,25,236,3,0,0,10,4,0
2243,100187,Friedrich Schmidt,2,50,,38,1,10,6,3,1,609,2,0,26,252,1,0,0,10,0,0
2244,100258,Barry MacCockener,2,22,,38,1,1,0,1,0,38,0,0,2,27,0,0,0,0,13,0
2646,100113,Richard C. Hocolate,3,26,,38,1,1,0,0,0,20,0,0,4,17,0,0,0,1,0,0
2647,100145,Jay Bae,3,34,,38,1,1,0,0,0,30,0,0,1,14,0,0,0,0,2,0
2648,100120,Jeff Kirkstone,3,34,,38,1,2,1,1,0,90,2,0,9,67,0,0,0,2,0,0
2649,100122,Jason Aittokallio,3,32,,38,1,1,0,0,1,66,0,0,4,30,0,0,0,1,0,0
2650,100126,Timo Haas,3,31,,38,1,2,1,1,0,119,0,0,5,61,0,1,0,2,0,0
2651,100151,Thaddeus Prince,3,26,,38,1,1,0,1,0,40,0,0,2,24,0,0,0,0,1,0
2652,100162,Tommy Tuck,3,29,,38,1,3,2,1,0,185,2,0,10,126,0,0,0,3,0,0
2653,100117,Michael McFadden,3,56,,38,1,1,0,1,0,60,0,0,5,33,0,1,0,1,0,0
2654,100141,Artom Zhumbayev,3,30,,38,1,1,0,1,0,60,2,0,9,69,0,0,0,1,0,0
2655,100121,Ekaterina Rudnikova,3,35,,38,1,3,3,0,0,180,0,0,11,101,0,0,0,3,0,0
2410,100151,Thaddeus Prince,3,26,,38,0,1,0,1,0,33,0,0,5,28,0,0,0,0,10,0
2411,100152,Jordin FourFour Jr.,3,36,,38,0,10,4,3,1,569,0,0,34,268,0,0,8,10,0,8
2412,100205,Computer St. Pierre,3,36,,38,0,2,0,2,0,40,0,0,5,29,0,0,0,0,10,0
2413,100145,Jay Bae,3,34,,38,0,4,4,0,0,240,0,0,13,105,0,0,0,4,6,0
2414,100120,Jeff Kirkstone,3,34,,38,0,6,2,3,1,360,4,0,20,207,0,0,0,6,4,0
2415,100128,Georgette Pel,3,33,,38,0,10,4,6,0,609,0,2,29,366,0,0,8,10,0,10
2416,100116,Mikke Laukkanen,3,32,,38,0,1,0,1,0,50,0,0,1,20,0,0,0,0,10,0
2417,100122,Jason Aittokallio,3,32,,38,0,10,5,2,2,560,0,1,23,283,0,0,11,10,0,8
2418,100265,Freddie La Flame,3,31,,38,0,2,0,1,0,88,0,0,2,35,0,0,0,0,10,0
2419,100113,Richard C. Hocolate,3,26,,38,0,10,7,1,1,572,0,1,23,243,0,0,5,10,0,8
2420,100154,Olli O'Koivu,3,28,,38,0,10,3,6,1,602,2,0,27,287,0,3,4,10,0,5
2421,100104,Matt Lewis-Flood,3,30,,38,0,1,0,0,0,19,0,0,1,18,0,0,0,0,10,0
2422,100141,Artom Zhumbayev,3,30,,38,0,10,5,5,0,581,2,0,32,361,1,1,0,10,0,0
2423,100162,Tommy Tuck,3,29,,38,0,10,6,3,1,600,0,0,29,341,0,0,0,10,0,0
2424,100121,Ekaterina Rudnikova,3,35,,38,0,10,4,5,1,604,0,0,31,345,0,0,5,10,0,6
2425,100089,Erik Lundqvist,3,25,,38,0,10,3,6,1,609,2,0,34,326,0,0,13,10,0,6
2426,100117,Michael McFadden,3,56,,38,0,10,6,4,0,608,0,0,29,308,0,0,14,10,0,8
2427,100126,Timo Haas,3,31,,38,0,10,7,2,0,516,0,0,24,237,0,0,6,10,0,10
936,100144,Johnny Yuma,1,5,,38,0,6,3,2,1,364,0,0,20,209,0,0,4,6,1,4
937,100117,Michael McFadden,1,5,,38,0,44,25,14,5,2676,0,2,129,1385,2,3,23,44,6,33
938,100149,Dustin Evans,1,1,,38,0,7,2,5,0,420,2,0,26,242,1,1,0,7,0,0
939,100152,Jordin FourFour Jr.,1,13,,38,0,34,12,20,2,2059,4,0,105,1118,1,1,20,34,16,29
940,100151,Thaddeus Prince,1,9,,38,0,6,4,1,1,365,6,3,11,174,0,0,3,6,44,4
941,100150,Marietta Mccafferty,1,8,,38,0,8,5,2,1,486,0,1,24,222,0,0,2,8,42,4
942,100154,Olli O'Koivu,1,2,,38,0,44,28,10,6,2703,12,6,121,1383,1,1,32,44,6,32
943,100153,Evgueni Marmeladov,1,11,,38,0,6,2,4,0,357,0,0,19,188,0,0,0,6,0,0
1371,100141,Artom Zhumbayev,1,14,,38,1,13,6,6,1,786,0,0,43,427,1,1,0,13,0,0
1372,100113,Richard C. Hocolate,1,9,,38,1,17,10,6,1,1078,2,1,54,541,0,0,0,17,0,0
1373,100145,Jay Bae,1,7,,38,1,7,3,4,0,419,2,0,22,241,0,1,0,7,0,0
1374,100122,Jason Aittokallio,1,4,,38,1,20,12,6,2,1232,4,3,46,699,1,0,0,20,0,0
1375,100117,Michael McFadden,1,5,,38,1,7,3,4,0,420,0,0,28,234,0,1,0,7,0,0
1376,100116,Mikke Laukkanen,1,12,,38,1,7,3,3,1,424,0,1,16,229,0,0,0,7,0,0
1377,100154,Olli O'Koivu,1,2,,38,1,14,7,7,0,846,2,0,39,453,0,1,0,14,0,0
1378,100120,Jeff Kirkstone,1,8,,38,1,5,1,2,2,332,0,0,24,210,1,0,0,5,0,0
944,100135,Patrick Diehl,1,14,,39,0,7,3,4,0,419,0,0,20,197,0,0,0,7,43,0
945,100141,Artom Zhumbayev,1,14,,39,0,43,28,14,1,2589,4,3,113,1315,2,1,11,43,7,31
946,100152,Jordin FourFour Jr.,1,13,,39,0,43,15,22,6,2604,4,1,120,1398,2,4,23,43,7,24
947,100142,Coren Volden,1,13,,39,0,7,4,3,0,418,4,0,23,254,0,0,0,7,43,0
948,100113,Richard C. Hocolate,1,9,,39,0,44,27,14,3,2664,4,3,111,1323,1,0,16,44,6,33
949,100117,Michael McFadden,1,3,,39,0,43,24,17,2,2613,2,0,127,1385,1,0,29,43,7,31
950,100134,Bartholomew ?echov?,1,3,,39,0,2,1,1,0,118,2,0,8,55,0,0,0,2,40,0
951,100132,Jimmy Wagner,1,7,,39,0,6,4,1,1,365,2,0,17,194,0,0,2,6,44,3
952,100145,Jay Bae,1,7,,39,0,44,29,11,4,2673,6,1,128,1336,3,4,19,44,6,30
953,100126,Timo Haas,1,11,,39,0,44,22,17,5,2671,4,4,108,1365,1,2,29,44,6,33
954,100153,Evgueni Marmeladov,1,11,,39,0,6,3,2,1,366,0,0,22,180,0,0,3,6,44,2
955,100122,Jason Aittokallio,1,4,,39,0,44,18,25,1,2644,4,2,141,1512,4,5,6,44,6,37
956,100133,Radisk Rodders,1,4,,39,0,6,1,4,1,360,0,0,26,209,0,0,0,6,44,0
957,100136,Charlotta Caspari,1,2,,39,0,5,2,1,2,310,2,0,14,150,2,0,6,5,45,2
958,100151,Thaddeus Prince,1,9,,39,0,6,6,0,0,365,0,0,11,191,0,0,3,6,44,6
1828,100167,Julian O'Sullivan,2,17,,39,0,45,25,16,3,2602,4,2,129,1081,1,0,14,45,5,35
