PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
458;2022;3;0;50;12;8;16;-4;0;0;0;0;57;2;94;36;9;75;21;20;59;52825;76;1508;0;0
458;2023;19;0;66;10;15;23;-27;3;3;0;0;58;2;106;20;6;123;22;28;49;64230;9271;1167;1;0
458;2024;19;0;66;4;12;10;-17;0;0;0;0;57;2;99;56;16;92;17;15;31;57416;273;1005;0;0
466;2019;14;0;50;3;11;42;11;0;1;0;0;58;0;66;0;0;67;7;14;92;46671;645;5525;0;0
466;2020;14;0;50;1;8;14;7;0;0;0;0;54;0;41;0;0;90;11;17;66;44644;222;3871;0;0
466;2021;14;0;50;3;8;21;13;0;0;1;0;53;1;57;0;0;89;7;12;84;43011;236;3654;1;0
466;2022;14;0;50;3;12;44;15;0;0;0;1;54;0;84;0;0;103;14;21;93;58450;0;3722;2;1
466;2023;14;0;66;3;17;38;-17;0;0;0;1;59;0;76;0;0;107;38;29;216;72431;282;7678;0;0
466;2024;14;0;66;2;12;21;-49;0;3;0;0;51;0;65;2;0;140;15;32;131;77028;2307;7682;1;1
466;2025;14;0;66;4;5;18;-43;0;0;0;0;52;0;56;0;0;146;18;30;150;75240;166;4991;0;0
466;2026;14;0;66;5;11;18;-46;0;0;0;0;52;0;82;0;0;150;32;29;183;73895;178;7200;0;0
470;2019;14;0;50;7;19;28;4;2;5;0;1;66;1;100;0;0;91;38;15;52;54092;7097;7700;0;0
470;2020;14;0;50;11;21;26;1;3;4;0;1;63;5;130;0;0;179;25;23;96;54686;10174;5410;0;0
470;2021;14;0;50;8;22;14;24;1;2;1;1;63;1;158;0;0;93;18;27;106;56811;3849;7085;0;0
470;2022;14;0;50;9;20;22;8;1;2;1;0;69;4;153;0;0;133;50;39;85;62854;3291;4310;0;0
470;2023;14;0;66;8;19;24;-25;3;6;2;0;68;0;179;0;0;168;68;39;244;78815;7044;5981;0;0
470;2024;14;0;66;10;24;53;-52;1;4;0;0;70;1;153;2;0;170;40;60;305;79020;8734;2649;1;1
470;2025;14;0;66;12;23;27;-49;2;4;0;0;70;0;154;0;0;212;70;49;378;82584;7751;5001;1;0
470;2026;14;0;66;11;19;22;-56;1;4;0;1;66;1;161;1;1;178;60;38;312;76443;8389;7276;0;0
472;2019;10;0;50;2;7;8;-26;0;2;0;0;56;0;53;0;0;2;29;11;48;27161;3966;2415;0;0
475;2019;14;0;50;16;21;24;0;8;8;0;0;64;3;130;81;33;41;19;23;48;52224;9231;3680;0;0
475;2020;14;0;50;24;17;32;14;4;2;0;1;67;2;194;274;113;48;54;19;36;52515;3762;5444;0;0
475;2021;14;0;50;11;33;24;25;1;12;0;1;67;1;192;93;35;58;30;8;31;47626;10339;4668;0;0
475;2022;10;0;50;13;27;8;-10;3;6;0;0;74;1;196;1081;548;58;36;17;81;65677;6856;4357;0;0
475;2023;10;0;66;33;34;24;1;8;10;1;0;73;3;221;1268;646;80;31;32;71;71259;10415;9795;0;0
475;2024;10;0;66;33;27;16;-7;6;5;0;1;68;2;229;1297;680;73;67;21;60;78235;8410;5793;0;0
475;2025;10;0;66;21;21;12;-17;3;6;0;0;63;4;188;151;61;76;47;26;85;73779;7847;2417;0;0
475;2026;10;0;66;20;13;14;-32;3;0;0;0;62;4;157;97;35;53;39;26;78;74289;2955;3311;0;0
478;2019;14;0;50;9;22;45;1;4;10;0;1;65;2;152;0;0;81;27;18;105;53370;10857;6518;1;1
478;2020;14;0;50;8;15;14;20;2;1;0;1;65;0;125;0;0;63;31;23;70;55399;3817;3655;0;0
478;2021;14;0;50;9;18;30;25;0;0;0;1;62;1;115;0;0;68;45;11;35;55262;466;3325;0;0
478;2022;18;0;50;5;14;138;9;0;0;0;0;63;3;75;5;0;316;18;13;92;48392;320;1866;4;3
478;2023;18;0;66;2;6;113;-4;0;0;0;0;58;0;86;0;0;328;23;16;95;45231;505;3563;3;3
478;2024;18;0;66;3;9;148;-13;0;0;0;0;58;0;76;0;0;411;22;22;103;56090;160;2764;6;2
478;2025;18;0;66;4;13;73;-10;0;0;0;0;56;0;72;0;0;208;22;14;73;58140;147;558;3;1
479;2020;6;0;7;0;0;4;-11;0;0;0;0;42;0;5;14;5;11;3;1;1;6025;0;458;0;0
481;2020;3;0;50;16;22;28;-20;9;5;1;0;59;2;109;109;36;111;25;12;56;51696;10286;591;0;0
481;2021;3;0;50;6;15;41;-41;1;4;1;1;59;0;102;86;28;136;29;9;58;53013;6567;4251;1;0
481;2022;3;0;50;15;21;24;-20;7;7;0;0;63;2;121;87;30;115;33;17;40;52811;7346;2501;0;0
481;2023;3;0;66;17;31;35;5;4;9;0;0;61;1;212;55;21;126;41;18;36;73373;10228;2062;3;2
481;2024;3;0;66;37;34;22;33;10;5;3;1;67;10;216;276;86;159;52;17;40;68466;9149;6749;0;0
481;2025;3;0;66;24;39;44;14;3;7;0;0;67;5;194;297;92;152;39;20;33;75882;6293;5770;2;0
481;2026;3;0;66;22;30;48;20;2;7;1;0;59;4;179;47;10;274;33;20;17;71087;6626;1721;0;0
483;2023;8;0;66;11;12;26;10;0;0;0;0;55;0;123;83;37;140;35;13;20;65454;199;812;0;0
483;2024;8;0;66;12;19;28;7;0;0;0;0;58;2;144;90;48;94;45;11;28;66768;105;543;0;0
483;2025;14;0;66;13;16;24;-37;0;1;0;0;57;1;107;1018;481;87;37;13;45;70683;936;3431;0;0
483;2026;11;0;66;9;11;6;-44;0;0;1;1;56;3;79;105;43;106;43;18;48;67567;8;10912;0;0
489;2019;14;0;50;16;29;12;8;4;7;0;1;63;4;181;24;9;13;18;13;15;52504;7173;3098;0;0
489;2020;14;0;50;14;27;14;15;0;3;0;0;60;5;165;41;17;41;28;12;47;51249;3160;3384;0;0
489;2021;14;0;50;18;26;8;21;2;2;0;0;64;3;181;93;37;57;24;20;52;52916;3638;1211;0;0
489;2022;13;0;50;18;29;28;-1;8;4;0;0;67;4;186;10;4;83;29;23;60;58842;7706;103;0;0
489;2023;13;0;66;26;45;8;14;2;18;0;0;68;3;229;44;13;74;46;27;104;84803;11023;2048;0;0
489;2024;13;0;66;18;39;16;-2;2;5;0;0;66;3;176;128;36;63;48;14;134;84186;8905;4014;0;0
489;2025;13;0;66;15;22;10;2;0;1;1;0;66;2;170;0;0;85;42;20;166;81674;2687;1579;0;0
489;2026;13;0;66;4;11;8;7;0;0;0;1;55;0;101;0;0;120;27;21;76;57442;0;6594;0;0
490;2019;14;0;50;17;22;20;22;2;3;1;0;63;2;146;131;59;56;21;16;34;56067;3900;5860;0;0
490;2020;14;0;50;15;30;22;10;1;2;2;0;67;3;143;816;448;48;21;22;34;53760;3821;6159;0;0
490;2021;14;0;50;22;42;25;27;8;16;0;1;71;4;188;1055;592;68;27;23;24;49455;10771;4707;0;0
490;2022;14;0;38;15;24;8;5;3;9;0;0;72;2;146;771;445;36;8;14;23;42724;7028;164;0;0
490;2022;13;0;12;6;9;0;6;1;5;0;0;80;2;54;281;148;20;4;11;9;14044;2473;0;0;0
